year;areakm;municipality;geocode_ibge;state
2024;58,50381935436426;Nova Santa Helena;5106190;Mato Grosso
2007;3453,227325653986;Nova Ubiratã;5106240;Mato Grosso
2008;138,98784543587684;Nova Ubiratã;5106240;Mato Grosso
2009;30,487227995328663;Nova Ubiratã;5106240;Mato Grosso
2010;13,490758309155646;Nova Ubiratã;5106240;Mato Grosso
2011;70,15168343083509;Nova Ubiratã;5106240;Mato Grosso
2012;18,233460876779606;Nova Ubiratã;5106240;Mato Grosso
2013;9,60180098389864;Nova Ubiratã;5106240;Mato Grosso
2014;15,417753303383721;Nova Ubiratã;5106240;Mato Grosso
2015;26,686908817949565;Nova Ubiratã;5106240;Mato Grosso
2016;21,673768817299518;Nova Ubiratã;5106240;Mato Grosso
2017;43,588987049135184;Nova Ubiratã;5106240;Mato Grosso
2018;23,425339010586338;Nova Ubiratã;5106240;Mato Grosso
2019;19,10027999289584;Nova Ubiratã;5106240;Mato Grosso
2020;29,94324661179799;Nova Ubiratã;5106240;Mato Grosso
2021;59,23492925921105;Nova Ubiratã;5106240;Mato Grosso
2022;55,83994752200772;Nova Ubiratã;5106240;Mato Grosso
2023;115,96254752048124;Nova Ubiratã;5106240;Mato Grosso
2024;18,060609989177124;Nova Ubiratã;5106240;Mato Grosso
2007;692,5559671129939;Novo Horizonte do Norte;5106273;Mato Grosso
2008;2,5568273554383407;Novo Horizonte do Norte;5106273;Mato Grosso
2009;0,23105169143450996;Novo Horizonte do Norte;5106273;Mato Grosso
2010;0,07400474883195755;Novo Horizonte do Norte;5106273;Mato Grosso
2011;0,39365243059954214;Novo Horizonte do Norte;5106273;Mato Grosso
2012;0,07914444413481313;Novo Horizonte do Norte;5106273;Mato Grosso
2013;0,06726470478320808;Novo Horizonte do Norte;5106273;Mato Grosso
2014;1,1775488910013208;Novo Horizonte do Norte;5106273;Mato Grosso
2015;0,422569852287005;Novo Horizonte do Norte;5106273;Mato Grosso
2016;0,9613325407774352;Novo Horizonte do Norte;5106273;Mato Grosso
2017;0,3140933629157171;Novo Horizonte do Norte;5106273;Mato Grosso
2018;0;Novo Horizonte do Norte;5106273;Mato Grosso
2019;0,5177878806783519;Novo Horizonte do Norte;5106273;Mato Grosso
2020;0,4775407691060589;Novo Horizonte do Norte;5106273;Mato Grosso
2021;0,4595387529004524;Novo Horizonte do Norte;5106273;Mato Grosso
2022;0;Novo Horizonte do Norte;5106273;Mato Grosso
2023;0,3804780907618848;Novo Horizonte do Norte;5106273;Mato Grosso
2024;0,20265643915756243;Novo Horizonte do Norte;5106273;Mato Grosso
2007;2420,687303117602;Novo Mundo;5106265;Mato Grosso
2008;42,02510160721097;Novo Mundo;5106265;Mato Grosso
2009;12,262928100935273;Novo Mundo;5106265;Mato Grosso
2010;13,370288543205715;Novo Mundo;5106265;Mato Grosso
2011;15,192453805922026;Novo Mundo;5106265;Mato Grosso
2012;4,182681740525886;Novo Mundo;5106265;Mato Grosso
2013;14,059114498944945;Novo Mundo;5106265;Mato Grosso
2014;15,224321436083583;Novo Mundo;5106265;Mato Grosso
2015;22,408764523334657;Novo Mundo;5106265;Mato Grosso
2016;20,123623514016707;Novo Mundo;5106265;Mato Grosso
2017;19,609651978137414;Novo Mundo;5106265;Mato Grosso
2018;13,694037974286447;Novo Mundo;5106265;Mato Grosso
2019;21,838074590422355;Novo Mundo;5106265;Mato Grosso
2020;19,562549364820228;Novo Mundo;5106265;Mato Grosso
2021;17,890032293415896;Novo Mundo;5106265;Mato Grosso
2022;14,466197952887038;Novo Mundo;5106265;Mato Grosso
2023;11,781774566367698;Novo Mundo;5106265;Mato Grosso
2024;6,590275035652442;Novo Mundo;5106265;Mato Grosso
2007;103,62627732169237;Novo Santo Antônio;5106315;Mato Grosso
2008;7,9469603153972095;Novo Santo Antônio;5106315;Mato Grosso
2009;4,765416167486556;Novo Santo Antônio;5106315;Mato Grosso
2010;2,015811278879766;Novo Santo Antônio;5106315;Mato Grosso
2011;10,911779170518372;Novo Santo Antônio;5106315;Mato Grosso
2012;2,5305844638186556;Novo Santo Antônio;5106315;Mato Grosso
2013;4,647938764311285;Novo Santo Antônio;5106315;Mato Grosso
2014;3,7712233951267695;Novo Santo Antônio;5106315;Mato Grosso
2015;6,430832475914775;Novo Santo Antônio;5106315;Mato Grosso
2016;4,577213208354127;Novo Santo Antônio;5106315;Mato Grosso
2017;5,070727164705858;Novo Santo Antônio;5106315;Mato Grosso
2018;3,3482531960330437;Novo Santo Antônio;5106315;Mato Grosso
2019;2,2083037538218044;Novo Santo Antônio;5106315;Mato Grosso
2020;0,3784309717245965;Novo Santo Antônio;5106315;Mato Grosso
2021;9,57245720006857;Novo Santo Antônio;5106315;Mato Grosso
2022;2,344500727545227;Novo Santo Antônio;5106315;Mato Grosso
2023;3,1313712935744418;Novo Santo Antônio;5106315;Mato Grosso
2024;1,2864883910912788;Novo Santo Antônio;5106315;Mato Grosso
2007;2393,5602636678695;Paranatinga;5106307;Mato Grosso
2008;80,13692829206207;Paranatinga;5106307;Mato Grosso
2009;3,9114449717091433;Paranatinga;5106307;Mato Grosso
2010;19,24482652327073;Paranatinga;5106307;Mato Grosso
2011;4,199260880598962;Paranatinga;5106307;Mato Grosso
2012;5,863643954119923;Paranatinga;5106307;Mato Grosso
2013;15,56626970606057;Paranatinga;5106307;Mato Grosso
2014;4,161414085781114;Paranatinga;5106307;Mato Grosso
2015;19,00533277014047;Paranatinga;5106307;Mato Grosso
2016;12,840112725126671;Paranatinga;5106307;Mato Grosso
2017;8,543624467192188;Paranatinga;5106307;Mato Grosso
2018;30,366407372288062;Paranatinga;5106307;Mato Grosso
2019;16,66867355998619;Paranatinga;5106307;Mato Grosso
2020;64,59449138778686;Paranatinga;5106307;Mato Grosso
2021;28,575189784862847;Paranatinga;5106307;Mato Grosso
2022;89,33814055576802;Paranatinga;5106307;Mato Grosso
2023;36,78743059423368;Paranatinga;5106307;Mato Grosso
2024;57,96583563212541;Paranatinga;5106307;Mato Grosso
2007;2184,655513751247;Paranaíta;5106299;Mato Grosso
2008;41,24360919831784;Paranaíta;5106299;Mato Grosso
2009;7,74668047907006;Paranaíta;5106299;Mato Grosso
2010;9,750190671202514;Paranaíta;5106299;Mato Grosso
2011;16,102748320379742;Paranaíta;5106299;Mato Grosso
2012;6,115602062492877;Paranaíta;5106299;Mato Grosso
2013;12,988520424929686;Paranaíta;5106299;Mato Grosso
2014;39,48213922763093;Paranaíta;5106299;Mato Grosso
2015;23,43962043327868;Paranaíta;5106299;Mato Grosso
2016;50,52346908092669;Paranaíta;5106299;Mato Grosso
2017;40,99436890896312;Paranaíta;5106299;Mato Grosso
2018;41,65030161101874;Paranaíta;5106299;Mato Grosso
2019;54,960905407238265;Paranaíta;5106299;Mato Grosso
2020;23,08154862265733;Paranaíta;5106299;Mato Grosso
2021;20,12496300416902;Paranaíta;5106299;Mato Grosso
2022;30,918667284458515;Paranaíta;5106299;Mato Grosso
2023;49,788169041376335;Paranaíta;5106299;Mato Grosso
2024;7,442795351383009;Paranaíta;5106299;Mato Grosso
2007;3230,4528630569353;Peixoto de Azevedo;5106422;Mato Grosso
2008;69,18537235023408;Peixoto de Azevedo;5106422;Mato Grosso
2009;24,44665714028085;Peixoto de Azevedo;5106422;Mato Grosso
2010;22,37812319887234;Peixoto de Azevedo;5106422;Mato Grosso
2011;56,78301710542325;Peixoto de Azevedo;5106422;Mato Grosso
2012;38,91416635702337;Peixoto de Azevedo;5106422;Mato Grosso
2013;51,63994326675565;Peixoto de Azevedo;5106422;Mato Grosso
2014;23,467812427864427;Peixoto de Azevedo;5106422;Mato Grosso
2015;37,46880859454994;Peixoto de Azevedo;5106422;Mato Grosso
2016;36,16161604006861;Peixoto de Azevedo;5106422;Mato Grosso
2017;39,70445834768896;Peixoto de Azevedo;5106422;Mato Grosso
2018;23,5140823671608;Peixoto de Azevedo;5106422;Mato Grosso
2019;55,34105649423069;Peixoto de Azevedo;5106422;Mato Grosso
2020;64,77218142536307;Peixoto de Azevedo;5106422;Mato Grosso
2021;88,41071994563833;Peixoto de Azevedo;5106422;Mato Grosso
2022;54,94987683914262;Peixoto de Azevedo;5106422;Mato Grosso
2023;80,47578681688675;Peixoto de Azevedo;5106422;Mato Grosso
2024;63,13235177950681;Peixoto de Azevedo;5106422;Mato Grosso
2007;3781,1830428419257;Pontes e Lacerda;5106752;Mato Grosso
2008;27,851422225319013;Pontes e Lacerda;5106752;Mato Grosso
2009;5,026629056582553;Pontes e Lacerda;5106752;Mato Grosso
2010;3,7383531015656404;Pontes e Lacerda;5106752;Mato Grosso
2011;3,0360282479983587;Pontes e Lacerda;5106752;Mato Grosso
2012;1,676314489043584;Pontes e Lacerda;5106752;Mato Grosso
2013;2,069871003640371;Pontes e Lacerda;5106752;Mato Grosso
2014;2,7508679353027077;Pontes e Lacerda;5106752;Mato Grosso
2015;2,2291445269102583;Pontes e Lacerda;5106752;Mato Grosso
2016;2,365159757077098;Pontes e Lacerda;5106752;Mato Grosso
2017;3,5235288145625554;Pontes e Lacerda;5106752;Mato Grosso
2018;1,9703153990156859;Pontes e Lacerda;5106752;Mato Grosso
2019;5,72868860619669;Pontes e Lacerda;5106752;Mato Grosso
2020;6,322234311453182;Pontes e Lacerda;5106752;Mato Grosso
2021;6,050480188782864;Pontes e Lacerda;5106752;Mato Grosso
2022;2,1790484894139914;Pontes e Lacerda;5106752;Mato Grosso
2023;2,528043725896646;Pontes e Lacerda;5106752;Mato Grosso
2024;2,1573911162939723;Pontes e Lacerda;5106752;Mato Grosso
2007;831,8586563699067;Porto Alegre do Norte;5106778;Mato Grosso
2008;11,856240915399571;Porto Alegre do Norte;5106778;Mato Grosso
2009;0,9234089548825463;Porto Alegre do Norte;5106778;Mato Grosso
2010;2,465487748162576;Porto Alegre do Norte;5106778;Mato Grosso
2011;1,2976627089827555;Porto Alegre do Norte;5106778;Mato Grosso
2012;0,8881390777563141;Porto Alegre do Norte;5106778;Mato Grosso
2013;1,5299769249569937;Porto Alegre do Norte;5106778;Mato Grosso
2014;1,5155931033972125;Porto Alegre do Norte;5106778;Mato Grosso
2015;3,3683645459163056;Porto Alegre do Norte;5106778;Mato Grosso
2016;0,9205386158133967;Porto Alegre do Norte;5106778;Mato Grosso
2017;0,4166130508085536;Porto Alegre do Norte;5106778;Mato Grosso
2018;0,878114383052154;Porto Alegre do Norte;5106778;Mato Grosso
2019;5,203718830439945;Porto Alegre do Norte;5106778;Mato Grosso
2020;11,92216671235988;Porto Alegre do Norte;5106778;Mato Grosso
2021;16,23577101871343;Porto Alegre do Norte;5106778;Mato Grosso
2022;1,7539216673698401;Porto Alegre do Norte;5106778;Mato Grosso
2023;9,350770561097297;Porto Alegre do Norte;5106778;Mato Grosso
2024;1,3141882323135197;Porto Alegre do Norte;5106778;Mato Grosso
2007;357,6320295550599;Porto Esperidião;5106828;Mato Grosso
2008;6,686390161741793;Porto Esperidião;5106828;Mato Grosso
2009;0,3569857718352131;Porto Esperidião;5106828;Mato Grosso
2010;5,684576622932767;Porto Esperidião;5106828;Mato Grosso
2011;1,1318922378689475;Porto Esperidião;5106828;Mato Grosso
2012;0,3994857218866078;Porto Esperidião;5106828;Mato Grosso
2013;0;Porto Esperidião;5106828;Mato Grosso
2014;1,1811100823242382;Porto Esperidião;5106828;Mato Grosso
2015;3,877070784557784;Porto Esperidião;5106828;Mato Grosso
2016;0,7684242122267739;Porto Esperidião;5106828;Mato Grosso
2017;0,2780339322447844;Porto Esperidião;5106828;Mato Grosso
2018;1,050531698419089;Porto Esperidião;5106828;Mato Grosso
2019;4,750957508906808;Porto Esperidião;5106828;Mato Grosso
2020;4,467742766129413;Porto Esperidião;5106828;Mato Grosso
2021;0,9384372787119685;Porto Esperidião;5106828;Mato Grosso
2022;0,46914275215412043;Porto Esperidião;5106828;Mato Grosso
2023;0,3269243788923237;Porto Esperidião;5106828;Mato Grosso
2024;0,3798930493472852;Porto Esperidião;5106828;Mato Grosso
2007;130,94906501444996;Porto Estrela;5106851;Mato Grosso
2008;0,10166680176928973;Porto Estrela;5106851;Mato Grosso
2009;0,09644992019281245;Porto Estrela;5106851;Mato Grosso
2010;0;Porto Estrela;5106851;Mato Grosso
2011;0;Porto Estrela;5106851;Mato Grosso
2012;0;Porto Estrela;5106851;Mato Grosso
2013;0,15364656840895005;Porto Estrela;5106851;Mato Grosso
2014;0,09612686614664459;Porto Estrela;5106851;Mato Grosso
2015;0;Porto Estrela;5106851;Mato Grosso
2016;0;Porto Estrela;5106851;Mato Grosso
2017;0,06567755878241226;Porto Estrela;5106851;Mato Grosso
2018;0,2894712909651893;Porto Estrela;5106851;Mato Grosso
2019;0;Porto Estrela;5106851;Mato Grosso
2020;0;Porto Estrela;5106851;Mato Grosso
2021;0;Porto Estrela;5106851;Mato Grosso
2022;0;Porto Estrela;5106851;Mato Grosso
2023;0,21203610674219983;Porto Estrela;5106851;Mato Grosso
2024;0;Porto Estrela;5106851;Mato Grosso
2007;2932,4692835989194;Porto dos Gaúchos;5106802;Mato Grosso
2008;29,884450365888625;Porto dos Gaúchos;5106802;Mato Grosso
2009;8,82842689800606;Porto dos Gaúchos;5106802;Mato Grosso
2010;21,699153164574263;Porto dos Gaúchos;5106802;Mato Grosso
2011;20,112637417799302;Porto dos Gaúchos;5106802;Mato Grosso
2012;7,192733438017246;Porto dos Gaúchos;5106802;Mato Grosso
2013;13,313547364693651;Porto dos Gaúchos;5106802;Mato Grosso
2014;16,60727836199632;Porto dos Gaúchos;5106802;Mato Grosso
2015;31,808492164589556;Porto dos Gaúchos;5106802;Mato Grosso
2016;8,633357685785038;Porto dos Gaúchos;5106802;Mato Grosso
2017;18,756517731791597;Porto dos Gaúchos;5106802;Mato Grosso
2018;32,60677003694686;Porto dos Gaúchos;5106802;Mato Grosso
2019;25,158712833881335;Porto dos Gaúchos;5106802;Mato Grosso
2020;51,70705496538178;Porto dos Gaúchos;5106802;Mato Grosso
2021;18,286692091949014;Porto dos Gaúchos;5106802;Mato Grosso
2022;29,189038124526306;Porto dos Gaúchos;5106802;Mato Grosso
2023;96,56284115264438;Porto dos Gaúchos;5106802;Mato Grosso
2024;32,92574960091185;Porto dos Gaúchos;5106802;Mato Grosso
2007;4904,074137056771;Querência;5107065;Mato Grosso
2008;71,40797507099;Querência;5107065;Mato Grosso
2009;7,310176263174346;Querência;5107065;Mato Grosso
2010;21,951039141740395;Querência;5107065;Mato Grosso
2011;14,799621309687533;Querência;5107065;Mato Grosso
2012;38,72032979602173;Querência;5107065;Mato Grosso
2013;14,002731989892492;Querência;5107065;Mato Grosso
2014;15,396724897067587;Querência;5107065;Mato Grosso
2015;18,55540158756756;Querência;5107065;Mato Grosso
2016;21,50297168446133;Querência;5107065;Mato Grosso
2017;17,358031329918308;Querência;5107065;Mato Grosso
2018;69,9910402682886;Querência;5107065;Mato Grosso
2019;17,254051754219724;Querência;5107065;Mato Grosso
2020;22,38190857936018;Querência;5107065;Mato Grosso
2021;25,360691251315465;Querência;5107065;Mato Grosso
2022;46,86560289642467;Querência;5107065;Mato Grosso
2023;46,14540363301512;Querência;5107065;Mato Grosso
2024;12,137258458578547;Querência;5107065;Mato Grosso
2007;150,82844905348566;Reserva do Cabaçal;5107156;Mato Grosso
2008;0,010105449433607786;Reserva do Cabaçal;5107156;Mato Grosso
2009;0,0010895039247414287;Reserva do Cabaçal;5107156;Mato Grosso
2010;0;Reserva do Cabaçal;5107156;Mato Grosso
2011;0;Reserva do Cabaçal;5107156;Mato Grosso
2012;0;Reserva do Cabaçal;5107156;Mato Grosso
2013;0;Reserva do Cabaçal;5107156;Mato Grosso
2014;0;Reserva do Cabaçal;5107156;Mato Grosso
2015;0;Reserva do Cabaçal;5107156;Mato Grosso
2016;0;Reserva do Cabaçal;5107156;Mato Grosso
2017;0;Reserva do Cabaçal;5107156;Mato Grosso
2018;0;Reserva do Cabaçal;5107156;Mato Grosso
2019;0;Reserva do Cabaçal;5107156;Mato Grosso
2020;0;Reserva do Cabaçal;5107156;Mato Grosso
2021;0;Reserva do Cabaçal;5107156;Mato Grosso
2022;0;Reserva do Cabaçal;5107156;Mato Grosso
2023;0;Reserva do Cabaçal;5107156;Mato Grosso
2024;0;Reserva do Cabaçal;5107156;Mato Grosso
2007;1372,7884978165166;Ribeirão Cascalheira;5107180;Mato Grosso
2008;2,7989986213662474;Ribeirão Cascalheira;5107180;Mato Grosso
2009;0,8002037139706013;Ribeirão Cascalheira;5107180;Mato Grosso
2010;1,2241897775239918;Ribeirão Cascalheira;5107180;Mato Grosso
2011;6,0775245268547184;Ribeirão Cascalheira;5107180;Mato Grosso
2012;2,2881111374221;Ribeirão Cascalheira;5107180;Mato Grosso
2013;0,6799374324787428;Ribeirão Cascalheira;5107180;Mato Grosso
2014;2,1868910660979735;Ribeirão Cascalheira;5107180;Mato Grosso
2015;4,876602130256585;Ribeirão Cascalheira;5107180;Mato Grosso
2016;0,7604884843244681;Ribeirão Cascalheira;5107180;Mato Grosso
2017;2,6068178677658174;Ribeirão Cascalheira;5107180;Mato Grosso
2018;1,5824842315019068;Ribeirão Cascalheira;5107180;Mato Grosso
2019;11,813554356225488;Ribeirão Cascalheira;5107180;Mato Grosso
2020;1,9022871321329031;Ribeirão Cascalheira;5107180;Mato Grosso
2021;2,082055510603836;Ribeirão Cascalheira;5107180;Mato Grosso
2022;12,474118926240251;Ribeirão Cascalheira;5107180;Mato Grosso
2023;1,3141683686326913;Ribeirão Cascalheira;5107180;Mato Grosso
2024;0,18804402231483347;Ribeirão Cascalheira;5107180;Mato Grosso
2007;447,1937250166379;Rio Branco;5107206;Mato Grosso
2008;0;Rio Branco;5107206;Mato Grosso
2009;0;Rio Branco;5107206;Mato Grosso
2010;0;Rio Branco;5107206;Mato Grosso
2011;0;Rio Branco;5107206;Mato Grosso
2012;0;Rio Branco;5107206;Mato Grosso
2013;0;Rio Branco;5107206;Mato Grosso
2014;0;Rio Branco;5107206;Mato Grosso
2015;0,11763608189563507;Rio Branco;5107206;Mato Grosso
2016;0;Rio Branco;5107206;Mato Grosso
2017;0;Rio Branco;5107206;Mato Grosso
2018;0,14781824286851666;Rio Branco;5107206;Mato Grosso
2019;0;Rio Branco;5107206;Mato Grosso
2020;0;Rio Branco;5107206;Mato Grosso
2021;0;Rio Branco;5107206;Mato Grosso
2022;0;Rio Branco;5107206;Mato Grosso
2023;0;Rio Branco;5107206;Mato Grosso
2024;0;Rio Branco;5107206;Mato Grosso
2007;1830,5587576446512;Rondolândia;5107578;Mato Grosso
2008;18,23793890097623;Rondolândia;5107578;Mato Grosso
2009;13,827802641201071;Rondolândia;5107578;Mato Grosso
2010;8,564842173625474;Rondolândia;5107578;Mato Grosso
2011;7,014775934210717;Rondolândia;5107578;Mato Grosso
2012;20,14030861049283;Rondolândia;5107578;Mato Grosso
2013;13,145820668345822;Rondolândia;5107578;Mato Grosso
2014;5,06755623181448;Rondolândia;5107578;Mato Grosso
2015;2,351666124786119;Rondolândia;5107578;Mato Grosso
2016;14,915067864233023;Rondolândia;5107578;Mato Grosso
2017;14,405150557096405;Rondolândia;5107578;Mato Grosso
2018;71,80985050732284;Rondolândia;5107578;Mato Grosso
2019;28,279011257054684;Rondolândia;5107578;Mato Grosso
2020;51,291228630892526;Rondolândia;5107578;Mato Grosso
2021;66,09263276438796;Rondolândia;5107578;Mato Grosso
2022;48,06620854637304;Rondolândia;5107578;Mato Grosso
2023;25,9891338702604;Rondolândia;5107578;Mato Grosso
2024;11,17829979366948;Rondolândia;5107578;Mato Grosso
2007;1233,5396868688342;Salto do Céu;5107750;Mato Grosso
2008;1,3155492330019476;Salto do Céu;5107750;Mato Grosso
2009;0,472947267517361;Salto do Céu;5107750;Mato Grosso
2010;2,9955875026821057;Salto do Céu;5107750;Mato Grosso
2011;1,5459018708470338;Salto do Céu;5107750;Mato Grosso
2012;1,9283225370797847;Salto do Céu;5107750;Mato Grosso
2013;0,13427540781102157;Salto do Céu;5107750;Mato Grosso
2014;1,6594724559827283;Salto do Céu;5107750;Mato Grosso
2015;0,1040802374463007;Salto do Céu;5107750;Mato Grosso
2016;0,0783706240858752;Salto do Céu;5107750;Mato Grosso
2017;0,1031662030075717;Salto do Céu;5107750;Mato Grosso
2018;0,6331504882933278;Salto do Céu;5107750;Mato Grosso
2019;0,9540931118454353;Salto do Céu;5107750;Mato Grosso
2020;0,09337745930782543;Salto do Céu;5107750;Mato Grosso
2021;0;Salto do Céu;5107750;Mato Grosso
2022;0;Salto do Céu;5107750;Mato Grosso
2023;0;Salto do Céu;5107750;Mato Grosso
2024;0,19101036817232592;Salto do Céu;5107750;Mato Grosso
2007;1412,3117845833829;Santa Carmem;5107248;Mato Grosso
2008;24,181845705696574;Santa Carmem;5107248;Mato Grosso
2009;5,4499130643823595;Santa Carmem;5107248;Mato Grosso
2010;11,082243726891805;Santa Carmem;5107248;Mato Grosso
2011;10,19317224811556;Santa Carmem;5107248;Mato Grosso
2012;2,845274775354379;Santa Carmem;5107248;Mato Grosso
2013;24,974300509793284;Santa Carmem;5107248;Mato Grosso
2014;8,774379067334177;Santa Carmem;5107248;Mato Grosso
2015;7,742540126168703;Santa Carmem;5107248;Mato Grosso
2016;20,353396580966134;Santa Carmem;5107248;Mato Grosso
2017;27,096619240699454;Santa Carmem;5107248;Mato Grosso
2018;14,394886270773494;Santa Carmem;5107248;Mato Grosso
2019;16,420990059769853;Santa Carmem;5107248;Mato Grosso
2020;20,86973989401403;Santa Carmem;5107248;Mato Grosso
2021;8,474139656384015;Santa Carmem;5107248;Mato Grosso
2022;37,24777809704095;Santa Carmem;5107248;Mato Grosso
2023;20,455022705009643;Santa Carmem;5107248;Mato Grosso
2024;10,403065324520632;Santa Carmem;5107248;Mato Grosso
2007;1341,7415863735898;Santa Cruz do Xingu;5107743;Mato Grosso
2008;7,3005939838067775;Santa Cruz do Xingu;5107743;Mato Grosso
2009;3,0002395459072417;Santa Cruz do Xingu;5107743;Mato Grosso
2010;4,970215633185994;Santa Cruz do Xingu;5107743;Mato Grosso
2011;2,2834257381471734;Santa Cruz do Xingu;5107743;Mato Grosso
2012;0,6403845226466314;Santa Cruz do Xingu;5107743;Mato Grosso
