year;month;area;uf;className;numPol
2016/2017;9.0;132.0;AM;CICATRIZ_DE_QUEIMADA;130.0
2016/2017;9.0;29.4;AM;CS_DESORDENADO;8.0
2016/2017;9.0;33.28;AM;DEGRADACAO;54.0
2016/2017;9.0;114.77;AM;DESMATAMENTO_CR;477.0
2016/2017;9.0;0.35;AM;DESMATAMENTO_VEG;4.0
2016/2017;9.0;0.17;AM;MINERACAO;2.0
2016/2017;9.0;21.02;AP;CICATRIZ_DE_QUEIMADA;12.0
2016/2017;9.0;8.99;AP;DEGRADACAO;24.0
2016/2017;9.0;2.52;AP;DESMATAMENTO_CR;10.0
2016/2017;9.0;0.15;AP;DESMATAMENTO_VEG;2.0
2016/2017;9.0;405.17;MA;CICATRIZ_DE_QUEIMADA;151.0
2016/2017;9.0;0.17;MA;DEGRADACAO;1.0
2016/2017;9.0;3.28;MA;DESMATAMENTO_CR;8.0
2016/2017;9.0;2596.25;MT;CICATRIZ_DE_QUEIMADA;932.0
2016/2017;9.0;90.24;MT;CS_DESORDENADO;26.0
2016/2017;9.0;109.9;MT;CS_GEOMETRICO;33.0
2016/2017;9.0;269.89;MT;DEGRADACAO;260.0
2016/2017;9.0;178.2;MT;DESMATAMENTO_CR;677.0
2016/2017;9.0;0.68;MT;MINERACAO;2.0
2016/2017;9.0;618.48;PA;CICATRIZ_DE_QUEIMADA;336.0
2016/2017;9.0;2.67;PA;CS_DESORDENADO;2.0
2016/2017;9.0;19.04;PA;CS_GEOMETRICO;4.0
2016/2017;9.0;94.76;PA;DEGRADACAO;227.0
2016/2017;9.0;202.64;PA;DESMATAMENTO_CR;1062.0
2016/2017;9.0;0.89;PA;DESMATAMENTO_VEG;7.0
2016/2017;9.0;2.12;PA;MINERACAO;23.0
2016/2017;9.0;82.77;RO;CICATRIZ_DE_QUEIMADA;103.0
2016/2017;9.0;6.39;RO;CS_DESORDENADO;3.0
2016/2017;9.0;2.63;RO;CS_GEOMETRICO;2.0
2016/2017;9.0;31.59;RO;DEGRADACAO;74.0
2016/2017;9.0;131.67;RO;DESMATAMENTO_CR;626.0
2016/2017;9.0;27.19;RR;CICATRIZ_DE_QUEIMADA;27.0
2016/2017;9.0;8.3;RR;DEGRADACAO;17.0
2016/2017;9.0;5.54;RR;DESMATAMENTO_CR;21.0
2016/2017;9.0;277.68;TO;CICATRIZ_DE_QUEIMADA;113.0
2016/2017;9.0;0.57;TO;DEGRADACAO;1.0
2016/2017;9.0;0.73;TO;DESMATAMENTO_CR;2.0
2016/2017;10.0;65.05;AC;CICATRIZ_DE_QUEIMADA;156.0
2016/2017;10.0;5.75;AC;CS_DESORDENADO;1.0
2016/2017;10.0;22.97;AC;DEGRADACAO;57.0
2016/2017;10.0;66.55;AC;DESMATAMENTO_CR;569.0
2016/2017;10.0;0.07;AC;DESMATAMENTO_VEG;1.0
2016/2017;10.0;293.44;AM;CICATRIZ_DE_QUEIMADA;190.0
2016/2017;10.0;64.89;AM;CS_DESORDENADO;22.0
2016/2017;10.0;7.98;AM;CS_GEOMETRICO;3.0
2016/2017;10.0;86.47;AM;DEGRADACAO;131.0
2016/2017;10.0;107.52;AM;DESMATAMENTO_CR;508.0
2016/2017;10.0;0.18;AM;DESMATAMENTO_VEG;1.0
2016/2017;10.0;0.1;AM;MINERACAO;1.0
2016/2017;10.0;10.06;AP;CICATRIZ_DE_QUEIMADA;7.0
2016/2017;10.0;0.96;AP;DESMATAMENTO_CR;5.0
2016/2017;10.0;1589.27;MA;CICATRIZ_DE_QUEIMADA;524.0
2016/2017;10.0;28.93;MA;DEGRADACAO;51.0
2016/2017;10.0;34.7;MA;DESMATAMENTO_CR;95.0
2016/2017;10.0;0.83;MA;DESMATAMENTO_VEG;1.0
2016/2017;10.0;785.71;MT;CICATRIZ_DE_QUEIMADA;693.0
2016/2017;10.0;71.73;MT;CS_DESORDENADO;29.0
2016/2017;10.0;66.53;MT;CS_GEOMETRICO;24.0
2016/2017;10.0;361.45;MT;DEGRADACAO;273.0
2016/2017;10.0;160.34;MT;DESMATAMENTO_CR;714.0
2016/2017;10.0;0.94;MT;MINERACAO;9.0
2016/2017;10.0;476.17;PA;CICATRIZ_DE_QUEIMADA;514.0
2016/2017;10.0;39.13;PA;CS_DESORDENADO;11.0
2016/2017;10.0;10.88;PA;CS_GEOMETRICO;5.0
2016/2017;10.0;240.06;PA;DEGRADACAO;306.0
2016/2017;10.0;180.53;PA;DESMATAMENTO_CR;1019.0
2016/2017;10.0;0.63;PA;DESMATAMENTO_VEG;5.0
2016/2017;10.0;7.83;PA;MINERACAO;64.0
2016/2017;10.0;80.14;RO;CICATRIZ_DE_QUEIMADA;122.0
2016/2017;10.0;23.91;RO;CS_DESORDENADO;5.0
2016/2017;10.0;1.21;RO;CS_GEOMETRICO;1.0
2016/2017;10.0;70.1;RO;DEGRADACAO;116.0
2016/2017;10.0;168.7;RO;DESMATAMENTO_CR;889.0
2016/2017;10.0;527.71;RR;CICATRIZ_DE_QUEIMADA;135.0
2016/2017;10.0;83.53;RR;DEGRADACAO;76.0
2016/2017;10.0;15.69;RR;DESMATAMENTO_CR;81.0
2016/2017;10.0;0.24;RR;DESMATAMENTO_VEG;2.0
2016/2017;10.0;254.46;TO;CICATRIZ_DE_QUEIMADA;88.0
2016/2017;10.0;6.44;TO;DEGRADACAO;10.0
2016/2017;10.0;3.97;TO;DESMATAMENTO_CR;23.0
2016/2017;11.0;3.73;AC;DEGRADACAO;12.0
2016/2017;11.0;4.62;AC;DESMATAMENTO_CR;42.0
2016/2017;11.0;32.2;AM;CICATRIZ_DE_QUEIMADA;42.0
2016/2017;11.0;5.5;AM;CS_DESORDENADO;3.0
2016/2017;11.0;11.01;AM;DEGRADACAO;16.0
2016/2017;11.0;13.42;AM;DESMATAMENTO_CR;75.0
2016/2017;11.0;3.61;AP;CICATRIZ_DE_QUEIMADA;1.0
2016/2017;11.0;3.18;AP;DEGRADACAO;2.0
2016/2017;11.0;0.51;AP;DESMATAMENTO_CR;6.0
2016/2017;11.0;230.75;MA;CICATRIZ_DE_QUEIMADA;130.0
2016/2017;11.0;7.91;MA;DEGRADACAO;16.0
2016/2017;11.0;42.71;MA;DESMATAMENTO_CR;201.0
2016/2017;11.0;190.08;MT;CICATRIZ_DE_QUEIMADA;246.0
2016/2017;11.0;41.62;MT;CS_DESORDENADO;23.0
2016/2017;11.0;26.47;MT;CS_GEOMETRICO;10.0
2016/2017;11.0;148.57;MT;DEGRADACAO;194.0
2016/2017;11.0;111.65;MT;DESMATAMENTO_CR;515.0
2016/2017;11.0;0.33;MT;DESMATAMENTO_VEG;2.0
2016/2017;11.0;0.51;MT;MINERACAO;4.0
2016/2017;11.0;43.76;PA;CICATRIZ_DE_QUEIMADA;68.0
2016/2017;11.0;43.86;PA;CS_DESORDENADO;7.0
2016/2017;11.0;3.99;PA;CS_GEOMETRICO;2.0
2016/2017;11.0;135.98;PA;DEGRADACAO;116.0
2016/2017;11.0;138.49;PA;DESMATAMENTO_CR;768.0
2016/2017;11.0;1.11;PA;MINERACAO;12.0
2016/2017;11.0;7.94;RO;CICATRIZ_DE_QUEIMADA;12.0
2016/2017;11.0;26.1;RO;CS_DESORDENADO;8.0
2016/2017;11.0;14.4;RO;DEGRADACAO;27.0
2016/2017;11.0;36.63;RO;DESMATAMENTO_CR;228.0
2016/2017;11.0;0.82;RO;DESMATAMENTO_VEG;5.0
2016/2017;11.0;18.79;RR;CICATRIZ_DE_QUEIMADA;13.0
2016/2017;11.0;28.25;RR;DEGRADACAO;23.0
2016/2017;11.0;7.36;RR;DESMATAMENTO_CR;30.0
2016/2017;11.0;1.09;RR;DESMATAMENTO_VEG;4.0
2016/2017;11.0;42.0;TO;CICATRIZ_DE_QUEIMADA;37.0
2016/2017;11.0;1.13;TO;DEGRADACAO;2.0
2016/2017;11.0;7.74;TO;DESMATAMENTO_CR;18.0
2016/2017;12.0;0.18;AM;DESMATAMENTO_CR;1.0
2016/2017;12.0;4.96;MA;CICATRIZ_DE_QUEIMADA;8.0
2016/2017;12.0;3.67;MT;DEGRADACAO;3.0
2016/2017;12.0;11.75;MT;DESMATAMENTO_CR;12.0
2016/2017;12.0;3.74;PA;CICATRIZ_DE_QUEIMADA;5.0
2016/2017;12.0;1.19;PA;DEGRADACAO;3.0
2016/2017;12.0;1.68;PA;DESMATAMENTO_CR;13.0
2016/2017;12.0;0.65;RO;DESMATAMENTO_CR;3.0
2016/2017;12.0;0.4;RR;DESMATAMENTO_CR;2.0
2016/2017;12.0;4.78;TO;CICATRIZ_DE_QUEIMADA;8.0
2016/2017;12.0;3.62;TO;DEGRADACAO;4.0
2016/2017;12.0;1.84;TO;DESMATAMENTO_CR;5.0
2016/2017;1.0;5.61;AM;DEGRADACAO;5.0
2016/2017;1.0;8.57;AM;DESMATAMENTO_CR;30.0
2016/2017;1.0;0.4;MT;CICATRIZ_DE_QUEIMADA;2.0
2016/2017;1.0;1.73;MT;DEGRADACAO;5.0
2016/2017;1.0;15.33;MT;DESMATAMENTO_CR;33.0
2016/2017;1.0;3.92;PA;DEGRADACAO;7.0
2016/2017;1.0;8.24;PA;DESMATAMENTO_CR;49.0
2016/2017;1.0;1.24;RO;CICATRIZ_DE_QUEIMADA;1.0
2016/2017;1.0;1.45;RO;DEGRADACAO;4.0
2016/2017;1.0;16.69;RO;DESMATAMENTO_CR;79.0
2016/2017;1.0;1.64;RR;DEGRADACAO;3.0
2016/2017;1.0;9.45;RR;DESMATAMENTO_CR;27.0
2016/2017;1.0;8.55;TO;CICATRIZ_DE_QUEIMADA;1.0
2016/2017;2.0;0.52;AM;DEGRADACAO;3.0
2016/2017;2.0;3.9;AM;DESMATAMENTO_CR;24.0
2016/2017;2.0;1.34;MA;DESMATAMENTO_CR;10.0
2016/2017;2.0;1.2;MT;CS_GEOMETRICO;1.0
2016/2017;2.0;10.24;MT;DEGRADACAO;16.0
2016/2017;2.0;67.57;MT;DESMATAMENTO_CR;123.0
2016/2017;2.0;0.14;MT;MINERACAO;1.0
2016/2017;2.0;0.68;PA;DEGRADACAO;3.0
2016/2017;2.0;7.3;PA;DESMATAMENTO_CR;32.0
2016/2017;2.0;0.76;RO;DEGRADACAO;5.0
2016/2017;2.0;20.98;RO;DESMATAMENTO_CR;107.0
2016/2017;3.0;0.13;AM;DEGRADACAO;1.0
2016/2017;3.0;1.27;AM;DESMATAMENTO_CR;5.0
2016/2017;3.0;0.5;MT;CS_GEOMETRICO;1.0
2016/2017;3.0;17.2;MT;DEGRADACAO;22.0
2016/2017;3.0;57.42;MT;DESMATAMENTO_CR;136.0
2016/2017;3.0;0.21;MT;DESMATAMENTO_VEG;1.0
2016/2017;3.0;0.39;MT;MINERACAO;3.0
2016/2017;3.0;2.09;PA;DEGRADACAO;3.0
2016/2017;3.0;5.45;PA;DESMATAMENTO_CR;16.0
2016/2017;3.0;3.73;RO;DEGRADACAO;12.0
2016/2017;3.0;9.39;RO;DESMATAMENTO_CR;40.0
2016/2017;3.0;5.21;TO;CICATRIZ_DE_QUEIMADA;3.0
2016/2017;4.0;0.28;AC;DEGRADACAO;1.0
2016/2017;4.0;0.24;AC;DESMATAMENTO_CR;1.0
2016/2017;4.0;2.5;AM;DEGRADACAO;5.0
2016/2017;4.0;18.18;AM;DESMATAMENTO_CR;28.0
2016/2017;4.0;0.54;MA;DESMATAMENTO_CR;1.0
2016/2017;4.0;2.94;MT;CICATRIZ_DE_QUEIMADA;8.0
2016/2017;4.0;17.88;MT;DEGRADACAO;30.0
2016/2017;4.0;61.43;MT;DESMATAMENTO_CR;184.0
2016/2017;4.0;1.64;MT;DESMATAMENTO_VEG;7.0
2016/2017;4.0;0.4;MT;MINERACAO;2.0
2016/2017;4.0;0.68;PA;CS_DESORDENADO;2.0
2016/2017;4.0;10.93;PA;DEGRADACAO;18.0
2016/2017;4.0;22.33;PA;DESMATAMENTO_CR;45.0
2016/2017;4.0;1.75;PA;DESMATAMENTO_VEG;4.0
2016/2017;4.0;1.16;PA;MINERACAO;8.0
2016/2017;4.0;8.53;RO;DEGRADACAO;21.0
2016/2017;4.0;16.16;RO;DESMATAMENTO_CR;55.0
2016/2017;4.0;0.64;RO;DESMATAMENTO_VEG;3.0
2016/2017;4.0;2.38;TO;DESMATAMENTO_CR;4.0
2016/2017;5.0;0.69;AC;DEGRADACAO;2.0
2016/2017;5.0;0.44;AM;CICATRIZ_DE_QUEIMADA;1.0
2016/2017;5.0;2.72;AM;DEGRADACAO;7.0
2016/2017;5.0;71.9;AM;DESMATAMENTO_CR;170.0
2016/2017;5.0;2.18;AM;DESMATAMENTO_VEG;3.0
2016/2017;5.0;0.23;AM;MINERACAO;2.0
2016/2017;5.0;1.94;MA;CICATRIZ_DE_QUEIMADA;4.0
2016/2017;5.0;5.06;MA;DEGRADACAO;4.0
2016/2017;5.0;5.73;MA;DESMATAMENTO_CR;23.0
2016/2017;5.0;1.74;MT;CICATRIZ_DE_QUEIMADA;4.0
2016/2017;5.0;11.13;MT;CS_DESORDENADO;5.0
2016/2017;5.0;47.99;MT;CS_GEOMETRICO;17.0
2016/2017;5.0;89.67;MT;DEGRADACAO;76.0
2016/2017;5.0;163.41;MT;DESMATAMENTO_CR;376.0
2016/2017;5.0;2.64;MT;DESMATAMENTO_VEG;7.0
2016/2017;5.0;0.6;MT;MINERACAO;7.0
2016/2017;5.0;1.99;PA;CS_DESORDENADO;1.0
2016/2017;5.0;12.85;PA;DEGRADACAO;19.0
2016/2017;5.0;33.47;PA;DESMATAMENTO_CR;95.0
2016/2017;5.0;2.15;PA;DESMATAMENTO_VEG;9.0
2016/2017;5.0;14.48;PA;MINERACAO;113.0
2016/2017;5.0;16.44;RO;DEGRADACAO;43.0
2016/2017;5.0;64.64;RO;DESMATAMENTO_CR;236.0
2016/2017;5.0;0.84;RO;DESMATAMENTO_VEG;7.0
2016/2017;5.0;0.9;TO;DEGRADACAO;2.0
2016/2017;5.0;1.21;TO;DESMATAMENTO_CR;5.0
2016/2017;6.0;0.18;AC;DEGRADACAO;2.0
2016/2017;6.0;3.93;AC;DESMATAMENTO_CR;26.0
2016/2017;6.0;0.06;AC;DESMATAMENTO_VEG;1.0
2016/2017;6.0;2.02;AM;CICATRIZ_DE_QUEIMADA;2.0
2016/2017;6.0;2.31;AM;CORTE_SELETIVO;1.0
2016/2017;6.0;10.72;AM;DEGRADACAO;38.0
2016/2017;6.0;182.15;AM;DESMATAMENTO_CR;493.0
2016/2017;6.0;4.98;AM;DESMATAMENTO_VEG;21.0
2016/2017;6.0;0.12;AM;MINERACAO;1.0
2016/2017;6.0;0.93;MA;CICATRIZ_DE_QUEIMADA;2.0
2016/2017;6.0;3.67;MA;DEGRADACAO;5.0
2016/2017;6.0;10.93;MA;DESMATAMENTO_CR;49.0
2016/2017;6.0;5.87;MA;DESMATAMENTO_VEG;23.0
2016/2017;6.0;10.04;MT;CICATRIZ_DE_QUEIMADA;13.0
2016/2017;6.0;12.47;MT;CS_DESORDENADO;4.0
2016/2017;6.0;33.24;MT;CS_GEOMETRICO;11.0
2016/2017;6.0;44.86;MT;DEGRADACAO;48.0
2016/2017;6.0;109.98;MT;DESMATAMENTO_CR;350.0
2016/2017;6.0;2.13;MT;DESMATAMENTO_VEG;7.0
2016/2017;6.0;1.09;MT;MINERACAO;10.0
2016/2017;6.0;29.92;PA;CICATRIZ_DE_QUEIMADA;10.0
2016/2017;6.0;4.83;PA;CS_DESORDENADO;4.0
2016/2017;6.0;1.01;PA;CS_GEOMETRICO;1.0
2016/2017;6.0;49.09;PA;DEGRADACAO;89.0
2016/2017;6.0;82.95;PA;DESMATAMENTO_CR;303.0
2016/2017;6.0;62.68;PA;DESMATAMENTO_VEG;186.0
2016/2017;6.0;18.21;PA;MINERACAO;160.0
2016/2017;6.0;0.59;RO;CICATRIZ_DE_QUEIMADA;2.0
2016/2017;6.0;2.09;RO;CS_GEOMETRICO;1.0
2016/2017;6.0;19.72;RO;DEGRADACAO;53.0
2016/2017;6.0;110.74;RO;DESMATAMENTO_CR;441.0
2016/2017;6.0;8.94;RO;DESMATAMENTO_VEG;36.0
2016/2017;6.0;31.56;TO;CICATRIZ_DE_QUEIMADA;5.0
2016/2017;6.0;3.57;TO;DESMATAMENTO_CR;17.0
2016/2017;6.0;0.17;TO;DESMATAMENTO_VEG;2.0
2016/2017;7.0;2.68;AC;DEGRADACAO;8.0
2016/2017;7.0;7.48;AC;DESMATAMENTO_CR;53.0
2016/2017;7.0;7.81;AM;DEGRADACAO;30.0
2016/2017;7.0;78.9;AM;DESMATAMENTO_CR;261.0
2016/2017;7.0;1.41;AM;DESMATAMENTO_VEG;7.0
2016/2017;7.0;16.51;MA;CICATRIZ_DE_QUEIMADA;9.0
2016/2017;7.0;1.57;MA;DEGRADACAO;4.0
2016/2017;7.0;7.28;MA;DESMATAMENTO_CR;34.0
2016/2017;7.0;0.87;MA;DESMATAMENTO_VEG;5.0
2016/2017;7.0;13.71;MT;CICATRIZ_DE_QUEIMADA;9.0
2016/2017;7.0;34.42;MT;CS_DESORDENADO;9.0
2016/2017;7.0;54.49;MT;CS_GEOMETRICO;12.0
2016/2017;7.0;62.08;MT;DEGRADACAO;52.0
2016/2017;7.0;107.2;MT;DESMATAMENTO_CR;323.0
2016/2017;7.0;2.56;MT;DESMATAMENTO_VEG;13.0
2016/2017;7.0;0.16;MT;MINERACAO;2.0
2016/2017;7.0;9.78;PA;CICATRIZ_DE_QUEIMADA;6.0
2016/2017;7.0;37.15;PA;CS_DESORDENADO;11.0
2016/2017;7.0;57.31;PA;DEGRADACAO;112.0
2016/2017;7.0;128.41;PA;DESMATAMENTO_CR;459.0
2016/2017;7.0;36.6;PA;DESMATAMENTO_VEG;114.0
2016/2017;7.0;1.97;PA;MINERACAO;19.0
2016/2017;7.0;5.09;RO;CS_DESORDENADO;1.0
2016/2017;7.0;24.77;RO;DEGRADACAO;61.0
2016/2017;7.0;78.01;RO;DESMATAMENTO_CR;377.0
2016/2017;7.0;5.83;RO;DESMATAMENTO_VEG;19.0
2016/2017;7.0;0.18;RO;MINERACAO;2.0
2016/2017;7.0;0.31;TO;DEGRADACAO;1.0
2016/2017;7.0;0.46;TO;DESMATAMENTO_CR;4.0
2016/2017;7.0;0.21;TO;DESMATAMENTO_VEG;1.0
2017/2018;8.0;1.55;AM;CICATRIZ_DE_QUEIMADA;4.0
2017/2018;8.0;7.6;AM;DEGRADACAO;37.0
2017/2018;8.0;49.16;AM;DESMATAMENTO_CR;189.0
2017/2018;8.0;13.97;MA;CICATRIZ_DE_QUEIMADA;13.0
2017/2018;8.0;61.43;MA;DEGRADACAO;10.0
2017/2018;8.0;5.24;MA;DESMATAMENTO_CR;29.0
2017/2018;8.0;38.89;MT;CICATRIZ_DE_QUEIMADA;37.0
2017/2018;8.0;116.72;MT;CS_DESORDENADO;36.0
2017/2018;8.0;84.48;MT;CS_GEOMETRICO;28.0
2017/2018;8.0;138.99;MT;DEGRADACAO;143.0
2017/2018;8.0;90.18;MT;DESMATAMENTO_CR;364.0
2017/2018;8.0;0.07;MT;MINERACAO;1.0
2017/2018;8.0;41.15;PA;CICATRIZ_DE_QUEIMADA;109.0
2017/2018;8.0;17.49;PA;CS_DESORDENADO;7.0
2017/2018;8.0;35.75;PA;CS_GEOMETRICO;6.0
2017/2018;8.0;42.04;PA;DEGRADACAO;56.0
2017/2018;8.0;48.63;PA;DESMATAMENTO_CR;265.0
2017/2018;8.0;0.81;PA;DESMATAMENTO_VEG;3.0
2017/2018;8.0;1.24;PA;MINERACAO;14.0
2017/2018;8.0;0.47;RO;CICATRIZ_DE_QUEIMADA;3.0
2017/2018;8.0;1.15;RO;CS_DESORDENADO;1.0
2017/2018;8.0;0.66;RO;CS_GEOMETRICO;1.0
2017/2018;8.0;13.83;RO;DEGRADACAO;67.0
2017/2018;8.0;80.91;RO;DESMATAMENTO_CR;376.0
2017/2018;8.0;0.11;RO;MINERACAO;1.0
2017/2018;8.0;0.52;TO;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;8.0;1.27;TO;DESMATAMENTO_CR;6.0
2017/2018;9.0;0.6;AC;CICATRIZ_DE_QUEIMADA;3.0
2017/2018;9.0;0.09;AC;DEGRADACAO;1.0
2017/2018;9.0;0.43;AC;DESMATAMENTO_CR;3.0
2017/2018;9.0;1.43;AM;CICATRIZ_DE_QUEIMADA;5.0
2017/2018;9.0;7.09;AM;DEGRADACAO;14.0
2017/2018;9.0;20.56;AM;DESMATAMENTO_CR;85.0
2017/2018;9.0;886.3;MA;CICATRIZ_DE_QUEIMADA;683.0
2017/2018;9.0;4.27;MA;DEGRADACAO;5.0
2017/2018;9.0;17.82;MA;DESMATAMENTO_CR;45.0
2017/2018;9.0;2829.62;MT;CICATRIZ_DE_QUEIMADA;1458.0
2017/2018;9.0;46.32;MT;CS_DESORDENADO;19.0
2017/2018;9.0;53.74;MT;CS_GEOMETRICO;18.0
2017/2018;9.0;225.49;MT;DEGRADACAO;208.0
2017/2018;9.0;109.83;MT;DESMATAMENTO_CR;314.0
2017/2018;9.0;0.12;MT;MINERACAO;1.0
2017/2018;9.0;2867.63;PA;CICATRIZ_DE_QUEIMADA;1681.0
2017/2018;9.0;11.23;PA;CS_DESORDENADO;5.0
2017/2018;9.0;21.16;PA;CS_GEOMETRICO;7.0
2017/2018;9.0;71.26;PA;DEGRADACAO;171.0
2017/2018;9.0;164.4;PA;DESMATAMENTO_CR;925.0
2017/2018;9.0;1.81;PA;MINERACAO;16.0
2017/2018;9.0;33.63;RO;CICATRIZ_DE_QUEIMADA;77.0
2017/2018;9.0;13.04;RO;CS_DESORDENADO;4.0
2017/2018;9.0;14.4;RO;CS_GEOMETRICO;3.0
2017/2018;9.0;23.41;RO;DEGRADACAO;83.0
2017/2018;9.0;82.74;RO;DESMATAMENTO_CR;452.0
2017/2018;9.0;357.01;TO;CICATRIZ_DE_QUEIMADA;273.0
2017/2018;9.0;2.12;TO;DEGRADACAO;2.0
2017/2018;9.0;4.85;TO;DESMATAMENTO_CR;20.0
2017/2018;10.0;0.66;AC;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;10.0;7.74;AC;CS_DESORDENADO;3.0
2017/2018;10.0;3.52;AC;DEGRADACAO;12.0
2017/2018;10.0;36.27;AC;DESMATAMENTO_CR;283.0
2017/2018;10.0;20.74;AM;CICATRIZ_DE_QUEIMADA;26.0
2017/2018;10.0;15.66;AM;CS_DESORDENADO;2.0
2017/2018;10.0;7.1;AM;DEGRADACAO;27.0
2017/2018;10.0;69.23;AM;DESMATAMENTO_CR;276.0
2017/2018;10.0;0.48;AM;DESMATAMENTO_VEG;6.0
2017/2018;10.0;0.07;AM;MINERACAO;1.0
2017/2018;10.0;1.45;AP;DESMATAMENTO_CR;13.0
2017/2018;10.0;401.74;MA;CICATRIZ_DE_QUEIMADA;316.0
2017/2018;10.0;8.95;MA;DESMATAMENTO_CR;31.0
2017/2018;10.0;1344.05;MT;CICATRIZ_DE_QUEIMADA;749.0
2017/2018;10.0;35.89;MT;CS_DESORDENADO;9.0
2017/2018;10.0;18.2;MT;CS_GEOMETRICO;7.0
2017/2018;10.0;194.77;MT;DEGRADACAO;151.0
2017/2018;10.0;101.74;MT;DESMATAMENTO_CR;344.0
2017/2018;10.0;3689.36;PA;CICATRIZ_DE_QUEIMADA;1092.0
2017/2018;10.0;18.41;PA;CS_DESORDENADO;5.0
2017/2018;10.0;9.89;PA;CS_GEOMETRICO;4.0
2017/2018;10.0;128.75;PA;DEGRADACAO;152.0
2017/2018;10.0;103.16;PA;DESMATAMENTO_CR;553.0
2017/2018;10.0;2.54;PA;MINERACAO;24.0
2017/2018;10.0;21.73;RO;CICATRIZ_DE_QUEIMADA;20.0
2017/2018;10.0;35.08;RO;CS_DESORDENADO;10.0
2017/2018;10.0;47.73;RO;DEGRADACAO;47.0
2017/2018;10.0;112.45;RO;DESMATAMENTO_CR;579.0
2017/2018;10.0;4.51;RR;DEGRADACAO;6.0
2017/2018;10.0;3.07;RR;DESMATAMENTO_CR;24.0
2017/2018;10.0;0.11;RR;DESMATAMENTO_VEG;1.0
2017/2018;10.0;173.15;TO;CICATRIZ_DE_QUEIMADA;93.0
2017/2018;10.0;2.04;TO;DEGRADACAO;2.0
2017/2018;11.0;0.36;AC;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;11.0;3.78;AC;DEGRADACAO;25.0
2017/2018;11.0;37.44;AC;DESMATAMENTO_CR;355.0
2017/2018;11.0;2.14;AC;DESMATAMENTO_VEG;22.0
2017/2018;11.0;0.21;AM;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;11.0;9.19;AM;CS_DESORDENADO;2.0
2017/2018;11.0;2.69;AM;DEGRADACAO;13.0
2017/2018;11.0;22.6;AM;DESMATAMENTO_CR;133.0
2017/2018;11.0;0.44;AM;DESMATAMENTO_VEG;4.0
2017/2018;11.0;0.2;AM;MINERACAO;2.0
2017/2018;11.0;2.02;AP;DEGRADACAO;5.0
2017/2018;11.0;5.02;AP;DESMATAMENTO_CR;45.0
2017/2018;11.0;12.74;MA;CICATRIZ_DE_QUEIMADA;11.0
2017/2018;11.0;1.8;MA;DESMATAMENTO_CR;5.0
2017/2018;11.0;390.85;MT;CICATRIZ_DE_QUEIMADA;211.0
2017/2018;11.0;71.18;MT;CS_DESORDENADO;24.0
2017/2018;11.0;21.82;MT;CS_GEOMETRICO;9.0
2017/2018;11.0;79.63;MT;DEGRADACAO;92.0
2017/2018;11.0;60.63;MT;DESMATAMENTO_CR;223.0
2017/2018;11.0;985.09;PA;CICATRIZ_DE_QUEIMADA;400.0
2017/2018;11.0;10.05;PA;CS_DESORDENADO;2.0
2017/2018;11.0;58.98;PA;CS_GEOMETRICO;10.0
2017/2018;11.0;78.6;PA;DEGRADACAO;168.0
2017/2018;11.0;179.61;PA;DESMATAMENTO_CR;1015.0
2017/2018;11.0;0.16;PA;DESMATAMENTO_VEG;2.0
2017/2018;11.0;3.37;PA;MINERACAO;36.0
2017/2018;11.0;5.69;RO;CICATRIZ_DE_QUEIMADA;10.0
2017/2018;11.0;69.39;RO;CS_DESORDENADO;7.0
2017/2018;11.0;3.13;RO;CS_GEOMETRICO;1.0
2017/2018;11.0;12.85;RO;DEGRADACAO;21.0
2017/2018;11.0;31.36;RO;DESMATAMENTO_CR;166.0
2017/2018;11.0;0.62;RR;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;11.0;2.83;RR;CS_DESORDENADO;1.0
2017/2018;11.0;2.21;RR;DEGRADACAO;4.0
2017/2018;11.0;7.32;RR;DESMATAMENTO_CR;35.0
2017/2018;11.0;0.28;RR;DESMATAMENTO_VEG;3.0
2017/2018;11.0;122.18;TO;CICATRIZ_DE_QUEIMADA;43.0
2017/2018;11.0;0.74;TO;DEGRADACAO;2.0
2017/2018;11.0;1.72;TO;DESMATAMENTO_CR;1.0
2017/2018;12.0;1.69;AC;DEGRADACAO;10.0
2017/2018;12.0;2.41;AC;DESMATAMENTO_CR;21.0
2017/2018;12.0;0.7;AC;DESMATAMENTO_VEG;3.0
2017/2018;12.0;0.91;AM;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;12.0;28.34;AM;CS_DESORDENADO;3.0
2017/2018;12.0;5.48;AM;DEGRADACAO;20.0
2017/2018;12.0;11.69;AM;DESMATAMENTO_CR;97.0
2017/2018;12.0;1.09;AM;DESMATAMENTO_VEG;12.0
2017/2018;12.0;0.07;AM;MINERACAO;1.0
2017/2018;12.0;2.58;AP;CICATRIZ_DE_QUEIMADA;9.0
2017/2018;12.0;0.81;AP;DEGRADACAO;2.0
2017/2018;12.0;3.15;AP;DESMATAMENTO_CR;14.0
2017/2018;12.0;14.27;MA;CICATRIZ_DE_QUEIMADA;14.0
